AttID;AttName
1581;Family and Genus lists / Genus / Plagiobothrys
3207;Family and Genus lists / Genus / Planodes
1582;Family and Genus lists / Genus / Plantago
1583;Family and Genus lists / Genus / Platanthera
2508;Family and Genus lists / Genus / Platanus
2196;Family and Genus lists / Genus / Platyschkuhria
1584;Family and Genus lists / Genus / Platystemon
2841;Family and Genus lists / Genus / Platystigma
3205;Family and Genus lists / Genus / Plecostachys
265;Family and Genus lists / Genus / Plectocephalus
1585;Family and Genus lists / Genus / Plectritis
1586;Family and Genus lists / Genus / Pleuricospora
2483;Family and Genus lists / Genus / Pleurocoronis
2482;Family and Genus lists / Genus / Pluchea
2989;Family and Genus lists / Genus / Plumbago
2369;Family and Genus lists / Genus / Podistera
1354;Family and Genus lists / Genus / Podophyllum
1587;Family and Genus lists / Genus / Pogogyne
2359;Family and Genus lists / Genus / Pogonia
1588;Family and Genus lists / Genus / Polanisia
1589;Family and Genus lists / Genus / Polemonium
2370;Family and Genus lists / Genus / Poliomintha
692;Family and Genus lists / Genus / Polycarpon
1590;Family and Genus lists / Genus / Polyctenium
1591;Family and Genus lists / Genus / Polygala
1713;Family and Genus lists / Genus / Polygonatum
246;Family and Genus lists / Genus / Polygonella
1592;Family and Genus lists / Genus / Polygonum
1058;Family and Genus lists / Genus / Polymnia
948;Family and Genus lists / Genus / Polytaenia
3097;Family and Genus lists / Genus / Pomaria
459;Family and Genus lists / Genus / Pontederia
1593;Family and Genus lists / Genus / Populus
2484;Family and Genus lists / Genus / Porophyllum
2636;Family and Genus lists / Genus / Porteranthus
1594;Family and Genus lists / Genus / Porterella
1595;Family and Genus lists / Genus / Portulaca
1596;Family and Genus lists / Genus / Potamogeton
1597;Family and Genus lists / Genus / Potentilla
3245;Family and Genus lists / Genus / Poteridium
3244;Family and Genus lists / Genus / Poterium
2371;Family and Genus lists / Genus / Prenanthella
2197;Family and Genus lists / Genus / Prenanthes
1598;Family and Genus lists / Genus / Primula
2373;Family and Genus lists / Genus / Proatriplex
1756;Family and Genus lists / Genus / Proboscidea
407;Family and Genus lists / Genus / Prosartes
2446;Family and Genus lists / Genus / Proserpinacea
2372;Family and Genus lists / Genus / Prosopis
1599;Family and Genus lists / Genus / Prunella
1600;Family and Genus lists / Genus / Prunus
3060;Family and Genus lists / Genus / Psacalium
2199;Family and Genus lists / Genus / Psathyrotes
3061;Family and Genus lists / Genus / Psathyrotopsis
2886;Family and Genus lists / Genus / Pseudobahia
3062;Family and Genus lists / Genus / Pseudoclappia
1714;Family and Genus lists / Genus / Pseudocymopterus
1619;Family and Genus lists / Genus / Pseudofumaria
2198;Family and Genus lists / Genus / Pseudognaphalium
2694;Family and Genus lists / Genus / Pseudorontium
1620;Family and Genus lists / Genus / Pseudostellaria
3260;Family and Genus lists / Genus / Pseudotrillium
2486;Family and Genus lists / Genus / Psilactis
2200;Family and Genus lists / Genus / Psilocarphus
2201;Family and Genus lists / Genus / Psilostrophe
41;Family and Genus lists / Genus / Psoralea
1621;Family and Genus lists / Genus / Psoralidium
2485;Family and Genus lists / Genus / Psorothamnus
2374;Family and Genus lists / Genus / Ptelea
1622;Family and Genus lists / Genus / Pterospora
2487;Family and Genus lists / Genus / Pterostegia
1623;Family and Genus lists / Genus / Pteryxia
2588;Family and Genus lists / Genus / Ptilimnium
524;Family and Genus lists / Genus / Pueraria
2887;Family and Genus lists / Genus / Pulicaria
1624;Family and Genus lists / Genus / Pulsatilla
2888;Family and Genus lists / Genus / Punica
1625;Family and Genus lists / Genus / Purshia
1317;Family and Genus lists / Genus / Pycnanthemum
2890;Family and Genus lists / Genus / Pyracantha
1626;Family and Genus lists / Genus / Pyrola
2422;Family and Genus lists / Genus / Pyrrhopappus
2202;Family and Genus lists / Genus / Pyrrocoma
1627;Family and Genus lists / Genus / Pyrus
1424;Family and Genus lists / Genus / Quercus
2376;Family and Genus lists / Genus / Quincula
2203;Family and Genus lists / Genus / Rafinesquia
2204;Family and Genus lists / Genus / Raillardella
2205;Family and Genus lists / Genus / Rainiera
1246;Family and Genus lists / Genus / Ranunculus
1679;Family and Genus lists / Genus / Raphanus
2665;Family and Genus lists / Genus / Rapistrum
2206;Family and Genus lists / Genus / Ratibida
43;Family and Genus lists / Genus / Rayjacksonia
1680;Family and Genus lists / Genus / Reseda
2489;Family and Genus lists / Genus / Reverchonia
3206;Family and Genus lists / Genus / Rhagadiolus
1247;Family and Genus lists / Genus / Rhamnus
2493;Family and Genus lists / Genus / Rhexia
1681;Family and Genus lists / Genus / Rhinanthus
2976;Family and Genus lists / Genus / Rhodiola
1369;Family and Genus lists / Genus / Rhododendron
611;Family and Genus lists / Genus / Rhodotypos
1248;Family and Genus lists / Genus / Rhus
3098;Family and Genus lists / Genus / Rhynchosia
3106;Family and Genus lists / Genus / Rhynchosida
1249;Family and Genus lists / Genus / Ribes
3001;Family and Genus lists / Genus / Ricinus
2207;Family and Genus lists / Genus / Rigiopappus
3110;Family and Genus lists / Genus / Rivina
1250;Family and Genus lists / Genus / Robinia
2491;Family and Genus lists / Genus / Roemeria
3063;Family and Genus lists / Genus / Roldana
1683;Family and Genus lists / Genus / Romanzoffia
2891;Family and Genus lists / Genus / Romneya
1251;Family and Genus lists / Genus / Rorippa
1252;Family and Genus lists / Genus / Rosa
1684;Family and Genus lists / Genus / Rosmarinus
1685;Family and Genus lists / Genus / Rotala
1686;Family and Genus lists / Genus / Rubia
1253;Family and Genus lists / Genus / Rubus
2208;Family and Genus lists / Genus / Rudbeckia
945;Family and Genus lists / Genus / Ruellia
1689;Family and Genus lists / Genus / Rumex
1386;Family and Genus lists / Genus / Rupertia
1688;Family and Genus lists / Genus / Ruppia
2893;Family and Genus lists / Genus / Ruta
2443;Family and Genus lists / Genus / Sabatia
3113;Family and Genus lists / Genus / Sageretia
1255;Family and Genus lists / Genus / Sagina
1256;Family and Genus lists / Genus / Sagittaria
1254;Family and Genus lists / Genus / Sairocarpus
2492;Family and Genus lists / Genus / Salazaria
1690;Family and Genus lists / Genus / Salicornia
1257;Family and Genus lists / Genus / Salix
2894;Family and Genus lists / Genus / Salpichroa
1258;Family and Genus lists / Genus / Salsola
2895;Family and Genus lists / Genus / Saltugilia
1259;Family and Genus lists / Genus / Salvia
1260;Family and Genus lists / Genus / Sambucus
1758;Family and Genus lists / Genus / Samolus
3273;Family and Genus lists / Genus / Sandbergia
234;Family and Genus lists / Genus / Sanguinaria
1261;Family and Genus lists / Genus / Sanguisorba
1262;Family and Genus lists / Genus / Sanicula
2896;Family and Genus lists / Genus / Santolina
2897;Family and Genus lists / Genus / Sanvitalia
2379;Family and Genus lists / Genus / Sapindus
1360;Family and Genus lists / Genus / Saponaria
1691;Family and Genus lists / Genus / Sarcobatus
1692;Family and Genus lists / Genus / Sarcocornia
1693;Family and Genus lists / Genus / Sarcodes
2378;Family and Genus lists / Genus / Sarcostemma
48;Family and Genus lists / Genus / Sarracenia
3064;Family and Genus lists / Genus / Sartwellia
2464;Family and Genus lists / Genus / Sassafras
1264;Family and Genus lists / Genus / Satureja
2642;Family and Genus lists / Genus / Saururus
2209;Family and Genus lists / Genus / Saussurea
1265;Family and Genus lists / Genus / Saxifraga
1694;Family and Genus lists / Genus / Saxifragopsis
2892;Family and Genus lists / Genus / Scabiosa
1695;Family and Genus lists / Genus / Scandix
3134;Family and Genus lists / Genus / Schiedeella
2898;Family and Genus lists / Genus / Schinus
3122;Family and Genus lists / Genus / Schistophragma
2382;Family and Genus lists / Genus / Schkuhria
3131;Family and Genus lists / Genus / Schoenocaulon
1696;Family and Genus lists / Genus / Schoenocrambe
1346;Family and Genus lists / Genus / Scilla
1340;Family and Genus lists / Genus / Scleranthus
2381;Family and Genus lists / Genus / Sclerocactus
1697;Family and Genus lists / Genus / Sclerolinon
1698;Family and Genus lists / Genus / Scoliopus
2899;Family and Genus lists / Genus / Scolymus
2900;Family and Genus lists / Genus / Scopulophila
2210;Family and Genus lists / Genus / Scorzonera
1266;Family and Genus lists / Genus / Scrophularia
1267;Family and Genus lists / Genus / Scutellaria
3198;Family and Genus lists / Genus / Searsia
3161;Family and Genus lists / Genus / Sebastiania
2901;Family and Genus lists / Genus / Sedella
1202;Family and Genus lists / Genus / Sedum
2612;Family and Genus lists / Genus / Selenia
2494;Family and Genus lists / Genus / Selinocarpus
2495;Family and Genus lists / Genus / Sempervivum
2211;Family and Genus lists / Genus / Senecio
3218;Family and Genus lists / Genus / Senegalia
2424;Family and Genus lists / Genus / Senna
266;Family and Genus lists / Genus / Sericocarpus
2619;Family and Genus lists / Genus / Sesbania
1203;Family and Genus lists / Genus / Sesuvium
3179;Family and Genus lists / Genus / Seymeria
1204;Family and Genus lists / Genus / Shepherdia
1205;Family and Genus lists / Genus / Sherardia
2212;Family and Genus lists / Genus / Shinnersoseris
1656;Family and Genus lists / Genus / Shoshonea
2423;Family and Genus lists / Genus / Sibara
2902;Family and Genus lists / Genus / Sibaropsis
1206;Family and Genus lists / Genus / Sibbaldia
926;Family and Genus lists / Genus / Sibbaldiopsis
1438;Family and Genus lists / Genus / Sicyos
3089;Family and Genus lists / Genus / Sicyosperma
2488;Family and Genus lists / Genus / Sida
1207;Family and Genus lists / Genus / Sidalcea
2641;Family and Genus lists / Genus / Sideroxylon
216;Family and Genus lists / Genus / Sidotheca
1272;Family and Genus lists / Genus / Silene
2213;Family and Genus lists / Genus / Silphium
2214;Family and Genus lists / Genus / Silybum
2903;Family and Genus lists / Genus / Simmondsia
3065;Family and Genus lists / Genus / Simsia
1445;Family and Genus lists / Genus / Sinapis
245;Family and Genus lists / Genus / Sinosenecio
3026;Family and Genus lists / Genus / Siphonoglossa
1273;Family and Genus lists / Genus / Sisymbrium
1274;Family and Genus lists / Genus / Sisyrinchium
1701;Family and Genus lists / Genus / Sium
2610;Family and Genus lists / Genus / Smallanthus
1341;Family and Genus lists / Genus / Smelowskia
1275;Family and Genus lists / Genus / Smilacina
1658;Family and Genus lists / Genus / Smilax
1276;Family and Genus lists / Genus / Solanum
2905;Family and Genus lists / Genus / Soleirolia
2215;Family and Genus lists / Genus / Solidago
2906;Family and Genus lists / Genus / Sollya
2216;Family and Genus lists / Genus / Solvia
2217;Family and Genus lists / Genus / Sonchus
1702;Family and Genus lists / Genus / Sophora
1759;Family and Genus lists / Genus / Sorbaria
1277;Family and Genus lists / Genus / Sorbus
2907;Family and Genus lists / Genus / Sparaxis
1278;Family and Genus lists / Genus / Sparganium
426;Family and Genus lists / Genus / Spartium
1342;Family and Genus lists / Genus / Spergula
1279;Family and Genus lists / Genus / Spergularia
3082;Family and Genus lists / Genus / Spergulastrum
2638;Family and Genus lists / Genus / Spermacoce
984;Family and Genus lists / Genus / Spermolepis
1343;Family and Genus lists / Genus / Sphaeralcea
2218;Family and Genus lists / Genus / Sphaeromeria
1703;Family and Genus lists / Genus / Sphaerophysa
1280;Family and Genus lists / Genus / Sphenosciadium
3167;Family and Genus lists / Genus / Sphinctospermum
1281;Family and Genus lists / Genus / Spiraea
1282;Family and Genus lists / Genus / Spiranthes
1283;Family and Genus lists / Genus / Spirodela
1284;Family and Genus lists / Genus / Spraguea
1391;Family and Genus lists / Genus / Stachys
2733;Family and Genus lists / Genus / Stanfordia
1704;Family and Genus lists / Genus / Stanleya
1485;Family and Genus lists / Genus / Staphylea
2908;Family and Genus lists / Genus / Stebbinsoseris
1285;Family and Genus lists / Genus / Stellaria
2909;Family and Genus lists / Genus / Stemodia
3027;Family and Genus lists / Genus / Stenandrium
1286;Family and Genus lists / Genus / Stenanthium
3117;Family and Genus lists / Genus / Stenaria
3152;Family and Genus lists / Genus / Stenocereus
1715;Family and Genus lists / Genus / Stenogonum
3174;Family and Genus lists / Genus / Stenorrhynchos
2384;Family and Genus lists / Genus / Stenosiphon
2219;Family and Genus lists / Genus / Stenotus
2220;Family and Genus lists / Genus / Stephanomeria
3066;Family and Genus lists / Genus / Stevia
2385;Family and Genus lists / Genus / Stillingia
1706;Family and Genus lists / Genus / Streptanthella
1287;Family and Genus lists / Genus / Streptanthus
1288;Family and Genus lists / Genus / Streptopus
3208;Family and Genus lists / Genus / Strigosella
2998;Family and Genus lists / Genus / Stroganowia
2383;Family and Genus lists / Genus / Strophostyles
285;Family and Genus lists / Genus / Stuckenia
2613;Family and Genus lists / Genus / Stylisma
2221;Family and Genus lists / Genus / Stylocline
2910;Family and Genus lists / Genus / Stylomecon
2620;Family and Genus lists / Genus / Stylosanthes
2911;Family and Genus lists / Genus / Styrax
1705;Family and Genus lists / Genus / Suaeda
1707;Family and Genus lists / Genus / Subularia
1659;Family and Genus lists / Genus / Suckleya
1344;Family and Genus lists / Genus / Suksdorfia
1708;Family and Genus lists / Genus / Sullivantia
1289;Family and Genus lists / Genus / Swertia
2990;Family and Genus lists / Genus / Syagrus
1290;Family and Genus lists / Genus / Symphoricarpos
1055;Family and Genus lists / Genus / Symphyotrichum
1709;Family and Genus lists / Genus / Symphytum
1049;Family and Genus lists / Genus / Symplocarpus
1292;Family and Genus lists / Genus / Synthris
2496;Family and Genus lists / Genus / Syntrichopappus
1293;Family and Genus lists / Genus / Syringa
2913;Family and Genus lists / Genus / Systenotheca
1044;Family and Genus lists / Genus / Taenidia
2497;Family and Genus lists / Genus / Tagetes
3112;Family and Genus lists / Genus / Talinopsis
1208;Family and Genus lists / Genus / Talinum
1209;Family and Genus lists / Genus / Tamarix
2222;Family and Genus lists / Genus / Tanacetum
2223;Family and Genus lists / Genus / Taraxacum
3230;Family and Genus lists / Genus / Taraxia
3212;Family and Genus lists / Genus / Tarenaya
1210;Family and Genus lists / Genus / Tauschia
3068;Family and Genus lists / Genus / Tecoma
1211;Family and Genus lists / Genus / Teesdalia
2555;Family and Genus lists / Genus / Telesonix
1212;Family and Genus lists / Genus / Tellima
3033;Family and Genus lists / Genus / Telosiphonia
1351;Family and Genus lists / Genus / Tephroseris
558;Family and Genus lists / Genus / Tephrosia
3125;Family and Genus lists / Genus / Tetraclea
2914;Family and Genus lists / Genus / Tetracoccus
2224;Family and Genus lists / Genus / Tetradymia
2666;Family and Genus lists / Genus / Tetragonia
3028;Family and Genus lists / Genus / Tetramerium
2225;Family and Genus lists / Genus / Tetraneuris
3231;Family and Genus lists / Genus / Tetrapteron
1213;Family and Genus lists / Genus / Teucrium
1214;Family and Genus lists / Genus / Thalictrum
2387;Family and Genus lists / Genus / Thamnosma
1045;Family and Genus lists / Genus / Thaspium
2226;Family and Genus lists / Genus / Thelesperma
1716;Family and Genus lists / Genus / Thelypodiopsis
1215;Family and Genus lists / Genus / Thelypodium
1216;Family and Genus lists / Genus / Thermopsis
2649;Family and Genus lists / Genus / Thesium
3018;Family and Genus lists / Genus / Thladiantha
1217;Family and Genus lists / Genus / Thlaspi
2507;Family and Genus lists / Genus / Thymelaea
2386;Family and Genus lists / Genus / Thymophylla
1218;Family and Genus lists / Genus / Thymus
1219;Family and Genus lists / Genus / Thysanocarpus
1220;Family and Genus lists / Genus / Tiarella
2388;Family and Genus lists / Genus / Tidestromia
1665;Family and Genus lists / Genus / Tilia
2970;Family and Genus lists / Genus / Tillaea
3128;Family and Genus lists / Genus / Tillandsia
1221;Family and Genus lists / Genus / Tiquilia
3145;Family and Genus lists / Genus / Tithonia
1222;Family and Genus lists / Genus / Tofieldia
3004;Family and Genus lists / Genus / Toiyabea
1223;Family and Genus lists / Genus / Tolmiea
2915;Family and Genus lists / Genus / Tolpis
1224;Family and Genus lists / Genus / Tonella
2227;Family and Genus lists / Genus / Tonestus
1225;Family and Genus lists / Genus / Torilis
3148;Family and Genus lists / Genus / Tournefortia
2228;Family and Genus lists / Genus / Townsendia
1226;Family and Genus lists / Genus / Toxicodendron
3261;Family and Genus lists / Genus / Toxicoscordion
2916;Family and Genus lists / Genus / Tracyina
1718;Family and Genus lists / Genus / Tradescantia
2389;Family and Genus lists / Genus / Tragia
2229;Family and Genus lists / Genus / Tragopogon
1227;Family and Genus lists / Genus / Trautvetteria
195;Family and Genus lists / Genus / Triadenum
3214;Family and Genus lists / Genus / Triadica
2652;Family and Genus lists / Genus / Triantha
2498;Family and Genus lists / Genus / Trianthema
1228;Family and Genus lists / Genus / Tribulus
2499;Family and Genus lists / Genus / Tricardia
2917;Family and Genus lists / Genus / Trichocoronis
2918;Family and Genus lists / Genus / Trichoptilium
1229;Family and Genus lists / Genus / Trichostema
1230;Family and Genus lists / Genus / Trientalis
1231;Family and Genus lists / Genus / Trifolium
1232;Family and Genus lists / Genus / Trillium
2230;Family and Genus lists / Genus / Trimorpha
1233;Family and Genus lists / Genus / Triodanis
1434;Family and Genus lists / Genus / Triosteum
2546;Family and Genus lists / Genus / Triphora
1234;Family and Genus lists / Genus / Triphysaria
2231;Family and Genus lists / Genus / Tripleurospermum
453;Family and Genus lists / Genus / Tripterocalyx
1235;Family and Genus lists / Genus / Triteleia
3170;Family and Genus lists / Genus / Triteleiopsis
2919;Family and Genus lists / Genus / Trixis
1236;Family and Genus lists / Genus / Trollius
2920;Family and Genus lists / Genus / Tropidocarpum
2921;Family and Genus lists / Genus / Tuberaria
3157;Family and Genus lists / Genus / Tumamoca
2922;Family and Genus lists / Genus / Turricula
3012;Family and Genus lists / Genus / Turritis
2232;Family and Genus lists / Genus / Tussilago
2923;Family and Genus lists / Genus / Twisselmannia
1238;Family and Genus lists / Genus / Typha
1239;Family and Genus lists / Genus / Ulex
1240;Family and Genus lists / Genus / Ulmus
1241;Family and Genus lists / Genus / Umbellularia
3119;Family and Genus lists / Genus / Ungnadia
2500;Family and Genus lists / Genus / Uropappus
2924;Family and Genus lists / Genus / Urospermum
1242;Family and Genus lists / Genus / Urtica
1243;Family and Genus lists / Genus / Utricularia
1347;Family and Genus lists / Genus / Uvularia
1244;Family and Genus lists / Genus / Vaccaria
1245;Family and Genus lists / Genus / Vaccinium
1268;Family and Genus lists / Genus / Valeriana
1269;Family and Genus lists / Genus / Valerianella
1270;Family and Genus lists / Genus / Vallisneria
2501;Family and Genus lists / Genus / Vanclevea
1271;Family and Genus lists / Genus / Vancouveria
3114;Family and Genus lists / Genus / Vauquelinia
2925;Family and Genus lists / Genus / Velezia
2927;Family and Genus lists / Genus / Vendium
2926;Family and Genus lists / Genus / Venegasia
1333;Family and Genus lists / Genus / Veratrum
1334;Family and Genus lists / Genus / Verbascum
1335;Family and Genus lists / Genus / Verbena
2233;Family and Genus lists / Genus / Verbesina
2234;Family and Genus lists / Genus / Vernonia
1336;Family and Genus lists / Genus / Veronica
1482;Family and Genus lists / Genus / Veronicastrum
1338;Family and Genus lists / Genus / Viburnum
1339;Family and Genus lists / Genus / Vicia
2573;Family and Genus lists / Genus / Viguiera
1368;Family and Genus lists / Genus / Vinca
1400;Family and Genus lists / Genus / Viola
3126;Family and Genus lists / Genus / Vitex
1402;Family and Genus lists / Genus / Vitis
1405;Family and Genus lists / Genus / Waldsteinia
3184;Family and Genus lists / Genus / Waltheria
2928;Family and Genus lists / Genus / Washingtonia
2929;Family and Genus lists / Genus / Watsonia
1427;Family and Genus lists / Genus / Whipplea
214;Family and Genus lists / Genus / Wislizenia
2428;Family and Genus lists / Genus / Wisteria
1442;Family and Genus lists / Genus / Wolffia
1446;Family and Genus lists / Genus / Wolffiella
2235;Family and Genus lists / Genus / Wyethia
3008;Family and Genus lists / Genus / Xanthisma
2236;Family and Genus lists / Genus / Xanthium
3146;Family and Genus lists / Genus / Xanthocephalum
1454;Family and Genus lists / Genus / Xerophyllum
2930;Family and Genus lists / Genus / Xylococcus
2237;Family and Genus lists / Genus / Xylorhiza
1459;Family and Genus lists / Genus / Yabea
2238;Family and Genus lists / Genus / Yermo
1660;Family and Genus lists / Genus / Yucca
3067;Family and Genus lists / Genus / Zaluzania
1461;Family and Genus lists / Genus / Zannichellia
2991;Family and Genus lists / Genus / Zantedeschia
1473;Family and Genus lists / Genus / Zanthoxylum
3168;Family and Genus lists / Genus / Zapoteca
16;Family and Genus lists / Genus / Zauschneria
3099;Family and Genus lists / Genus / Zeltnera
2625;Family and Genus lists / Genus / Zephyranthes
1465;Family and Genus lists / Genus / Zigadenus
2390;Family and Genus lists / Genus / Zinnia
1467;Family and Genus lists / Genus / Zizia
2931;Family and Genus lists / Genus / Ziziphus
3169;Family and Genus lists / Genus / Zornia
1719;Family and Genus lists / Genus / Zukia
1628;Family and Genus lists / Genus / Zygophyllum
